Img_Path,Labels
MURA-v1.1/data/val/1/67.png,1
MURA-v1.1/data/val/1/68.png,1
MURA-v1.1/data/val/1/69.png,1
MURA-v1.1/data/val/1/70.png,1
MURA-v1.1/data/val/1/71.png,1
MURA-v1.1/data/val/1/72.png,1
MURA-v1.1/data/val/1/73.png,1
MURA-v1.1/data/val/1/74.png,1
MURA-v1.1/data/val/1/75.png,1
MURA-v1.1/data/val/1/76.png,1
MURA-v1.1/data/val/1/77.png,1
MURA-v1.1/data/val/1/78.png,1
MURA-v1.1/data/val/1/79.png,1
MURA-v1.1/data/val/1/80.png,1
MURA-v1.1/data/val/1/81.png,1
MURA-v1.1/data/val/1/82.png,1
MURA-v1.1/data/val/1/83.png,1
MURA-v1.1/data/val/1/84.png,1
MURA-v1.1/data/val/1/85.png,1
MURA-v1.1/data/val/1/86.png,1
MURA-v1.1/data/val/1/87.png,1
MURA-v1.1/data/val/0/88.png,0
MURA-v1.1/data/val/0/89.png,0
MURA-v1.1/data/val/0/90.png,0
MURA-v1.1/data/val/1/91.png,1
MURA-v1.1/data/val/1/92.png,1
MURA-v1.1/data/val/1/93.png,1
MURA-v1.1/data/val/0/94.png,0
MURA-v1.1/data/val/0/95.png,0
MURA-v1.1/data/val/0/96.png,0
MURA-v1.1/data/val/1/97.png,1
MURA-v1.1/data/val/1/98.png,1
MURA-v1.1/data/val/1/99.png,1
MURA-v1.1/data/val/1/100.png,1
MURA-v1.1/data/val/1/101.png,1
MURA-v1.1/data/val/1/102.png,1
MURA-v1.1/data/val/1/103.png,1
MURA-v1.1/data/val/1/104.png,1
MURA-v1.1/data/val/1/105.png,1
MURA-v1.1/data/val/1/106.png,1
MURA-v1.1/data/val/1/107.png,1
MURA-v1.1/data/val/1/108.png,1
MURA-v1.1/data/val/1/109.png,1
MURA-v1.1/data/val/1/110.png,1
MURA-v1.1/data/val/1/111.png,1
MURA-v1.1/data/val/1/112.png,1
MURA-v1.1/data/val/1/113.png,1
MURA-v1.1/data/val/1/114.png,1
MURA-v1.1/data/val/1/115.png,1
MURA-v1.1/data/val/1/116.png,1
MURA-v1.1/data/val/1/117.png,1
MURA-v1.1/data/val/1/118.png,1
MURA-v1.1/data/val/1/119.png,1
MURA-v1.1/data/val/1/120.png,1
MURA-v1.1/data/val/1/121.png,1
MURA-v1.1/data/val/1/122.png,1
MURA-v1.1/data/val/1/123.png,1
MURA-v1.1/data/val/1/124.png,1
MURA-v1.1/data/val/1/125.png,1
MURA-v1.1/data/val/1/126.png,1
MURA-v1.1/data/val/1/127.png,1
MURA-v1.1/data/val/0/128.png,0
MURA-v1.1/data/val/0/129.png,0
MURA-v1.1/data/val/0/130.png,0
MURA-v1.1/data/val/0/131.png,0
MURA-v1.1/data/val/1/132.png,1
MURA-v1.1/data/val/1/133.png,1
MURA-v1.1/data/val/1/134.png,1
MURA-v1.1/data/val/1/135.png,1
MURA-v1.1/data/val/1/136.png,1
MURA-v1.1/data/val/1/137.png,1
MURA-v1.1/data/val/1/138.png,1
MURA-v1.1/data/val/1/139.png,1
MURA-v1.1/data/val/1/140.png,1
MURA-v1.1/data/val/1/141.png,1
MURA-v1.1/data/val/1/142.png,1
MURA-v1.1/data/val/1/143.png,1
MURA-v1.1/data/val/1/144.png,1
MURA-v1.1/data/val/1/145.png,1
MURA-v1.1/data/val/1/146.png,1
MURA-v1.1/data/val/0/147.png,0
MURA-v1.1/data/val/0/148.png,0
MURA-v1.1/data/val/0/149.png,0
MURA-v1.1/data/val/0/150.png,0
MURA-v1.1/data/val/0/151.png,0
MURA-v1.1/data/val/1/152.png,1
MURA-v1.1/data/val/1/153.png,1
MURA-v1.1/data/val/1/154.png,1
MURA-v1.1/data/val/0/155.png,0
MURA-v1.1/data/val/0/156.png,0
MURA-v1.1/data/val/1/157.png,1
MURA-v1.1/data/val/1/158.png,1
MURA-v1.1/data/val/1/159.png,1
MURA-v1.1/data/val/1/160.png,1
MURA-v1.1/data/val/1/161.png,1
MURA-v1.1/data/val/1/162.png,1
MURA-v1.1/data/val/0/163.png,0
MURA-v1.1/data/val/1/164.png,1
MURA-v1.1/data/val/1/165.png,1
MURA-v1.1/data/val/1/166.png,1
MURA-v1.1/data/val/1/167.png,1
MURA-v1.1/data/val/1/168.png,1
MURA-v1.1/data/val/1/169.png,1
MURA-v1.1/data/val/1/170.png,1
MURA-v1.1/data/val/1/171.png,1
MURA-v1.1/data/val/1/172.png,1
MURA-v1.1/data/val/1/173.png,1
MURA-v1.1/data/val/1/174.png,1
MURA-v1.1/data/val/0/175.png,0
MURA-v1.1/data/val/0/176.png,0
MURA-v1.1/data/val/0/177.png,0
MURA-v1.1/data/val/1/178.png,1
MURA-v1.1/data/val/1/179.png,1
MURA-v1.1/data/val/1/180.png,1
MURA-v1.1/data/val/1/181.png,1
MURA-v1.1/data/val/1/182.png,1
MURA-v1.1/data/val/1/183.png,1
MURA-v1.1/data/val/1/184.png,1
MURA-v1.1/data/val/1/185.png,1
MURA-v1.1/data/val/1/186.png,1
MURA-v1.1/data/val/1/187.png,1
MURA-v1.1/data/val/1/188.png,1
MURA-v1.1/data/val/1/189.png,1
MURA-v1.1/data/val/1/190.png,1
MURA-v1.1/data/val/1/191.png,1
MURA-v1.1/data/val/1/192.png,1
MURA-v1.1/data/val/1/193.png,1
MURA-v1.1/data/val/1/194.png,1
MURA-v1.1/data/val/1/195.png,1
MURA-v1.1/data/val/1/196.png,1
MURA-v1.1/data/val/1/197.png,1
MURA-v1.1/data/val/0/198.png,0
MURA-v1.1/data/val/0/199.png,0
MURA-v1.1/data/val/0/200.png,0
MURA-v1.1/data/val/1/201.png,1
MURA-v1.1/data/val/1/202.png,1
MURA-v1.1/data/val/1/203.png,1
MURA-v1.1/data/val/1/204.png,1
MURA-v1.1/data/val/1/205.png,1
MURA-v1.1/data/val/1/206.png,1
MURA-v1.1/data/val/1/207.png,1
MURA-v1.1/data/val/1/208.png,1
MURA-v1.1/data/val/1/209.png,1
MURA-v1.1/data/val/1/210.png,1
MURA-v1.1/data/val/1/211.png,1
MURA-v1.1/data/val/1/212.png,1
MURA-v1.1/data/val/1/213.png,1
MURA-v1.1/data/val/1/214.png,1
MURA-v1.1/data/val/1/215.png,1
MURA-v1.1/data/val/1/216.png,1
MURA-v1.1/data/val/1/217.png,1
MURA-v1.1/data/val/1/218.png,1
MURA-v1.1/data/val/1/219.png,1
MURA-v1.1/data/val/1/220.png,1
MURA-v1.1/data/val/1/221.png,1
MURA-v1.1/data/val/1/222.png,1
MURA-v1.1/data/val/1/223.png,1
MURA-v1.1/data/val/1/224.png,1
MURA-v1.1/data/val/1/225.png,1
MURA-v1.1/data/val/1/226.png,1
MURA-v1.1/data/val/1/227.png,1
MURA-v1.1/data/val/1/228.png,1
MURA-v1.1/data/val/1/229.png,1
MURA-v1.1/data/val/1/230.png,1
MURA-v1.1/data/val/1/231.png,1
MURA-v1.1/data/val/1/232.png,1
MURA-v1.1/data/val/1/233.png,1
MURA-v1.1/data/val/1/234.png,1
MURA-v1.1/data/val/1/235.png,1
MURA-v1.1/data/val/1/236.png,1
MURA-v1.1/data/val/1/237.png,1
MURA-v1.1/data/val/1/238.png,1
MURA-v1.1/data/val/1/239.png,1
MURA-v1.1/data/val/1/240.png,1
MURA-v1.1/data/val/1/241.png,1
MURA-v1.1/data/val/1/242.png,1
MURA-v1.1/data/val/1/243.png,1
MURA-v1.1/data/val/1/244.png,1
MURA-v1.1/data/val/1/245.png,1
MURA-v1.1/data/val/1/246.png,1
MURA-v1.1/data/val/1/247.png,1
MURA-v1.1/data/val/1/248.png,1
MURA-v1.1/data/val/0/249.png,0
MURA-v1.1/data/val/1/250.png,1
MURA-v1.1/data/val/1/251.png,1
MURA-v1.1/data/val/1/252.png,1
MURA-v1.1/data/val/1/253.png,1
MURA-v1.1/data/val/1/254.png,1
MURA-v1.1/data/val/1/255.png,1
MURA-v1.1/data/val/1/256.png,1
MURA-v1.1/data/val/1/257.png,1
MURA-v1.1/data/val/1/258.png,1
MURA-v1.1/data/val/1/259.png,1
MURA-v1.1/data/val/1/260.png,1
MURA-v1.1/data/val/1/261.png,1
MURA-v1.1/data/val/1/262.png,1
MURA-v1.1/data/val/1/263.png,1
MURA-v1.1/data/val/1/264.png,1
MURA-v1.1/data/val/1/265.png,1
MURA-v1.1/data/val/1/266.png,1
MURA-v1.1/data/val/1/267.png,1
MURA-v1.1/data/val/1/268.png,1
MURA-v1.1/data/val/1/269.png,1
MURA-v1.1/data/val/1/270.png,1
MURA-v1.1/data/val/1/271.png,1
MURA-v1.1/data/val/1/272.png,1
MURA-v1.1/data/val/1/273.png,1
MURA-v1.1/data/val/1/274.png,1
MURA-v1.1/data/val/1/275.png,1
MURA-v1.1/data/val/1/276.png,1
MURA-v1.1/data/val/1/277.png,1
MURA-v1.1/data/val/1/278.png,1
MURA-v1.1/data/val/1/279.png,1
MURA-v1.1/data/val/1/280.png,1
MURA-v1.1/data/val/0/281.png,0
MURA-v1.1/data/val/0/282.png,0
MURA-v1.1/data/val/0/283.png,0
MURA-v1.1/data/val/0/284.png,0
MURA-v1.1/data/val/0/285.png,0
MURA-v1.1/data/val/1/286.png,1
MURA-v1.1/data/val/1/287.png,1
MURA-v1.1/data/val/1/288.png,1
MURA-v1.1/data/val/1/289.png,1
MURA-v1.1/data/val/1/290.png,1
MURA-v1.1/data/val/1/291.png,1
MURA-v1.1/data/val/1/292.png,1
MURA-v1.1/data/val/1/293.png,1
MURA-v1.1/data/val/1/294.png,1
MURA-v1.1/data/val/0/295.png,0
MURA-v1.1/data/val/0/296.png,0
MURA-v1.1/data/val/0/297.png,0
MURA-v1.1/data/val/1/298.png,1
MURA-v1.1/data/val/1/299.png,1
MURA-v1.1/data/val/1/300.png,1
MURA-v1.1/data/val/1/301.png,1
MURA-v1.1/data/val/1/302.png,1
MURA-v1.1/data/val/1/303.png,1
MURA-v1.1/data/val/1/304.png,1
MURA-v1.1/data/val/1/305.png,1
MURA-v1.1/data/val/1/306.png,1
MURA-v1.1/data/val/1/307.png,1
MURA-v1.1/data/val/1/308.png,1
MURA-v1.1/data/val/1/309.png,1
MURA-v1.1/data/val/1/310.png,1
MURA-v1.1/data/val/1/311.png,1
MURA-v1.1/data/val/0/312.png,0
MURA-v1.1/data/val/0/313.png,0
MURA-v1.1/data/val/0/314.png,0
MURA-v1.1/data/val/0/315.png,0
MURA-v1.1/data/val/0/316.png,0
MURA-v1.1/data/val/0/317.png,0
MURA-v1.1/data/val/0/318.png,0
MURA-v1.1/data/val/1/319.png,1
MURA-v1.1/data/val/1/320.png,1
MURA-v1.1/data/val/1/321.png,1
MURA-v1.1/data/val/1/322.png,1
MURA-v1.1/data/val/1/323.png,1
MURA-v1.1/data/val/1/324.png,1
MURA-v1.1/data/val/1/325.png,1
MURA-v1.1/data/val/1/326.png,1
MURA-v1.1/data/val/1/327.png,1
MURA-v1.1/data/val/1/328.png,1
MURA-v1.1/data/val/1/329.png,1
MURA-v1.1/data/val/1/330.png,1
MURA-v1.1/data/val/1/331.png,1
MURA-v1.1/data/val/1/332.png,1
MURA-v1.1/data/val/1/333.png,1
MURA-v1.1/data/val/1/334.png,1
MURA-v1.1/data/val/1/335.png,1
MURA-v1.1/data/val/1/336.png,1
MURA-v1.1/data/val/0/337.png,0
MURA-v1.1/data/val/0/338.png,0
MURA-v1.1/data/val/0/339.png,0
MURA-v1.1/data/val/0/340.png,0
MURA-v1.1/data/val/0/341.png,0
MURA-v1.1/data/val/0/342.png,0
MURA-v1.1/data/val/0/343.png,0
MURA-v1.1/data/val/0/344.png,0
MURA-v1.1/data/val/0/345.png,0
MURA-v1.1/data/val/0/346.png,0
MURA-v1.1/data/val/0/347.png,0
MURA-v1.1/data/val/0/348.png,0
MURA-v1.1/data/val/0/349.png,0
MURA-v1.1/data/val/0/350.png,0
MURA-v1.1/data/val/0/351.png,0
MURA-v1.1/data/val/0/352.png,0
MURA-v1.1/data/val/0/353.png,0
MURA-v1.1/data/val/0/354.png,0
MURA-v1.1/data/val/0/355.png,0
MURA-v1.1/data/val/0/356.png,0
MURA-v1.1/data/val/0/357.png,0
MURA-v1.1/data/val/0/358.png,0
MURA-v1.1/data/val/0/359.png,0
MURA-v1.1/data/val/0/360.png,0
MURA-v1.1/data/val/0/361.png,0
MURA-v1.1/data/val/0/362.png,0
MURA-v1.1/data/val/0/363.png,0
MURA-v1.1/data/val/0/364.png,0
MURA-v1.1/data/val/0/365.png,0
MURA-v1.1/data/val/0/366.png,0
MURA-v1.1/data/val/0/367.png,0
MURA-v1.1/data/val/0/368.png,0
MURA-v1.1/data/val/0/369.png,0
MURA-v1.1/data/val/0/370.png,0
MURA-v1.1/data/val/0/371.png,0
MURA-v1.1/data/val/0/372.png,0
MURA-v1.1/data/val/0/373.png,0
MURA-v1.1/data/val/0/374.png,0
MURA-v1.1/data/val/0/375.png,0
MURA-v1.1/data/val/0/376.png,0
MURA-v1.1/data/val/0/377.png,0
MURA-v1.1/data/val/0/378.png,0
MURA-v1.1/data/val/0/379.png,0
MURA-v1.1/data/val/0/380.png,0
MURA-v1.1/data/val/0/381.png,0
MURA-v1.1/data/val/0/382.png,0
MURA-v1.1/data/val/0/383.png,0
MURA-v1.1/data/val/0/384.png,0
MURA-v1.1/data/val/0/385.png,0
MURA-v1.1/data/val/0/386.png,0
MURA-v1.1/data/val/0/387.png,0
MURA-v1.1/data/val/0/388.png,0
MURA-v1.1/data/val/0/389.png,0
MURA-v1.1/data/val/0/390.png,0
MURA-v1.1/data/val/0/391.png,0
MURA-v1.1/data/val/0/392.png,0
MURA-v1.1/data/val/0/393.png,0
MURA-v1.1/data/val/0/394.png,0
MURA-v1.1/data/val/0/395.png,0
MURA-v1.1/data/val/0/396.png,0
MURA-v1.1/data/val/0/397.png,0
MURA-v1.1/data/val/0/398.png,0
MURA-v1.1/data/val/0/399.png,0
MURA-v1.1/data/val/0/400.png,0
MURA-v1.1/data/val/0/401.png,0
MURA-v1.1/data/val/0/402.png,0
MURA-v1.1/data/val/0/403.png,0
MURA-v1.1/data/val/0/404.png,0
MURA-v1.1/data/val/0/405.png,0
MURA-v1.1/data/val/0/406.png,0
MURA-v1.1/data/val/0/407.png,0
MURA-v1.1/data/val/0/408.png,0
MURA-v1.1/data/val/0/409.png,0
MURA-v1.1/data/val/0/410.png,0
MURA-v1.1/data/val/0/411.png,0
MURA-v1.1/data/val/0/412.png,0
MURA-v1.1/data/val/0/413.png,0
MURA-v1.1/data/val/0/414.png,0
MURA-v1.1/data/val/0/415.png,0
MURA-v1.1/data/val/0/416.png,0
MURA-v1.1/data/val/0/417.png,0
MURA-v1.1/data/val/0/418.png,0
MURA-v1.1/data/val/0/419.png,0
MURA-v1.1/data/val/0/420.png,0
MURA-v1.1/data/val/0/421.png,0
MURA-v1.1/data/val/0/422.png,0
MURA-v1.1/data/val/0/423.png,0
MURA-v1.1/data/val/0/424.png,0
MURA-v1.1/data/val/0/425.png,0
MURA-v1.1/data/val/0/426.png,0
MURA-v1.1/data/val/0/427.png,0
MURA-v1.1/data/val/0/428.png,0
MURA-v1.1/data/val/0/429.png,0
MURA-v1.1/data/val/0/430.png,0
MURA-v1.1/data/val/0/431.png,0
MURA-v1.1/data/val/0/432.png,0
MURA-v1.1/data/val/0/433.png,0
MURA-v1.1/data/val/0/434.png,0
MURA-v1.1/data/val/0/435.png,0
MURA-v1.1/data/val/0/436.png,0
MURA-v1.1/data/val/0/437.png,0
MURA-v1.1/data/val/0/438.png,0
MURA-v1.1/data/val/0/439.png,0
MURA-v1.1/data/val/0/440.png,0
MURA-v1.1/data/val/0/441.png,0
MURA-v1.1/data/val/0/442.png,0
MURA-v1.1/data/val/0/443.png,0
MURA-v1.1/data/val/0/444.png,0
MURA-v1.1/data/val/0/445.png,0
MURA-v1.1/data/val/0/446.png,0
MURA-v1.1/data/val/0/447.png,0
MURA-v1.1/data/val/0/448.png,0
MURA-v1.1/data/val/0/449.png,0
MURA-v1.1/data/val/0/450.png,0
MURA-v1.1/data/val/0/451.png,0
MURA-v1.1/data/val/0/452.png,0
MURA-v1.1/data/val/0/453.png,0
MURA-v1.1/data/val/0/454.png,0
MURA-v1.1/data/val/0/455.png,0
MURA-v1.1/data/val/0/456.png,0
MURA-v1.1/data/val/0/457.png,0
MURA-v1.1/data/val/0/458.png,0
MURA-v1.1/data/val/0/459.png,0
MURA-v1.1/data/val/0/460.png,0
MURA-v1.1/data/val/0/461.png,0
MURA-v1.1/data/val/0/462.png,0
MURA-v1.1/data/val/0/463.png,0
MURA-v1.1/data/val/0/464.png,0
MURA-v1.1/data/val/0/465.png,0
MURA-v1.1/data/val/0/466.png,0
MURA-v1.1/data/val/0/467.png,0
MURA-v1.1/data/val/0/468.png,0
MURA-v1.1/data/val/0/469.png,0
MURA-v1.1/data/val/0/470.png,0
MURA-v1.1/data/val/0/471.png,0
MURA-v1.1/data/val/0/472.png,0
MURA-v1.1/data/val/0/473.png,0
MURA-v1.1/data/val/0/474.png,0
MURA-v1.1/data/val/0/475.png,0
MURA-v1.1/data/val/0/476.png,0
MURA-v1.1/data/val/0/477.png,0
MURA-v1.1/data/val/0/478.png,0
MURA-v1.1/data/val/0/479.png,0
MURA-v1.1/data/val/0/480.png,0
MURA-v1.1/data/val/0/481.png,0
MURA-v1.1/data/val/0/482.png,0
MURA-v1.1/data/val/0/483.png,0
MURA-v1.1/data/val/0/484.png,0
MURA-v1.1/data/val/0/485.png,0
MURA-v1.1/data/val/0/486.png,0
MURA-v1.1/data/val/0/487.png,0
MURA-v1.1/data/val/0/488.png,0
MURA-v1.1/data/val/0/489.png,0
MURA-v1.1/data/val/0/490.png,0
MURA-v1.1/data/val/0/491.png,0
MURA-v1.1/data/val/0/492.png,0
MURA-v1.1/data/val/0/493.png,0
MURA-v1.1/data/val/0/494.png,0
MURA-v1.1/data/val/0/495.png,0
MURA-v1.1/data/val/0/496.png,0
MURA-v1.1/data/val/0/497.png,0
MURA-v1.1/data/val/0/498.png,0
MURA-v1.1/data/val/0/499.png,0
MURA-v1.1/data/val/0/500.png,0
MURA-v1.1/data/val/0/501.png,0
MURA-v1.1/data/val/0/502.png,0
MURA-v1.1/data/val/0/503.png,0
MURA-v1.1/data/val/0/504.png,0
MURA-v1.1/data/val/0/505.png,0
MURA-v1.1/data/val/0/506.png,0
MURA-v1.1/data/val/0/507.png,0
MURA-v1.1/data/val/0/508.png,0
MURA-v1.1/data/val/0/509.png,0
MURA-v1.1/data/val/0/510.png,0
MURA-v1.1/data/val/0/511.png,0
MURA-v1.1/data/val/0/512.png,0
MURA-v1.1/data/val/0/513.png,0
MURA-v1.1/data/val/0/514.png,0
MURA-v1.1/data/val/0/515.png,0
MURA-v1.1/data/val/0/516.png,0
MURA-v1.1/data/val/0/517.png,0
MURA-v1.1/data/val/0/518.png,0
MURA-v1.1/data/val/0/519.png,0
MURA-v1.1/data/val/0/520.png,0
MURA-v1.1/data/val/0/521.png,0
MURA-v1.1/data/val/0/522.png,0
MURA-v1.1/data/val/0/523.png,0
MURA-v1.1/data/val/0/524.png,0
MURA-v1.1/data/val/0/525.png,0
MURA-v1.1/data/val/0/526.png,0
MURA-v1.1/data/val/0/527.png,0
MURA-v1.1/data/val/0/528.png,0
MURA-v1.1/data/val/0/529.png,0
MURA-v1.1/data/val/0/530.png,0
MURA-v1.1/data/val/0/531.png,0
MURA-v1.1/data/val/0/532.png,0
MURA-v1.1/data/val/0/533.png,0
MURA-v1.1/data/val/0/534.png,0
MURA-v1.1/data/val/0/535.png,0
MURA-v1.1/data/val/0/536.png,0
MURA-v1.1/data/val/0/537.png,0
MURA-v1.1/data/val/0/538.png,0
MURA-v1.1/data/val/0/539.png,0
MURA-v1.1/data/val/0/540.png,0
MURA-v1.1/data/val/0/541.png,0
MURA-v1.1/data/val/0/542.png,0
MURA-v1.1/data/val/0/543.png,0
MURA-v1.1/data/val/0/544.png,0
MURA-v1.1/data/val/0/545.png,0
MURA-v1.1/data/val/0/546.png,0
MURA-v1.1/data/val/0/547.png,0
MURA-v1.1/data/val/0/548.png,0
MURA-v1.1/data/val/0/549.png,0
MURA-v1.1/data/val/0/550.png,0
MURA-v1.1/data/val/0/551.png,0
MURA-v1.1/data/val/0/552.png,0
MURA-v1.1/data/val/0/553.png,0
MURA-v1.1/data/val/0/554.png,0
MURA-v1.1/data/val/0/555.png,0
MURA-v1.1/data/val/0/556.png,0
MURA-v1.1/data/val/0/557.png,0
MURA-v1.1/data/val/0/558.png,0
MURA-v1.1/data/val/0/559.png,0
MURA-v1.1/data/val/0/560.png,0
MURA-v1.1/data/val/0/561.png,0
MURA-v1.1/data/val/0/562.png,0
MURA-v1.1/data/val/0/563.png,0
MURA-v1.1/data/val/0/564.png,0
MURA-v1.1/data/val/0/565.png,0
MURA-v1.1/data/val/0/566.png,0
MURA-v1.1/data/val/0/567.png,0
MURA-v1.1/data/val/0/568.png,0
MURA-v1.1/data/val/0/569.png,0
MURA-v1.1/data/val/0/570.png,0
MURA-v1.1/data/val/0/571.png,0
MURA-v1.1/data/val/0/572.png,0
MURA-v1.1/data/val/0/573.png,0
MURA-v1.1/data/val/0/574.png,0
MURA-v1.1/data/val/0/575.png,0
MURA-v1.1/data/val/0/576.png,0
MURA-v1.1/data/val/0/577.png,0
MURA-v1.1/data/val/0/578.png,0
MURA-v1.1/data/val/0/579.png,0
MURA-v1.1/data/val/0/580.png,0
MURA-v1.1/data/val/0/581.png,0
MURA-v1.1/data/val/0/582.png,0
MURA-v1.1/data/val/0/583.png,0
MURA-v1.1/data/val/0/584.png,0
MURA-v1.1/data/val/0/585.png,0
MURA-v1.1/data/val/0/586.png,0
MURA-v1.1/data/val/0/587.png,0
MURA-v1.1/data/val/0/588.png,0
MURA-v1.1/data/val/0/589.png,0
MURA-v1.1/data/val/0/590.png,0
MURA-v1.1/data/val/0/591.png,0
MURA-v1.1/data/val/0/592.png,0
MURA-v1.1/data/val/0/593.png,0
MURA-v1.1/data/val/0/594.png,0
MURA-v1.1/data/val/0/595.png,0
MURA-v1.1/data/val/0/596.png,0
MURA-v1.1/data/val/0/597.png,0
MURA-v1.1/data/val/0/598.png,0
MURA-v1.1/data/val/0/599.png,0
MURA-v1.1/data/val/0/600.png,0
MURA-v1.1/data/val/0/601.png,0
MURA-v1.1/data/val/0/602.png,0
MURA-v1.1/data/val/0/603.png,0
MURA-v1.1/data/val/0/604.png,0
MURA-v1.1/data/val/0/605.png,0
MURA-v1.1/data/val/0/606.png,0
MURA-v1.1/data/val/0/607.png,0
MURA-v1.1/data/val/0/608.png,0
MURA-v1.1/data/val/0/609.png,0
MURA-v1.1/data/val/0/610.png,0
MURA-v1.1/data/val/0/611.png,0
MURA-v1.1/data/val/0/612.png,0
MURA-v1.1/data/val/0/613.png,0
MURA-v1.1/data/val/0/614.png,0
MURA-v1.1/data/val/0/615.png,0
MURA-v1.1/data/val/0/616.png,0
MURA-v1.1/data/val/0/617.png,0
MURA-v1.1/data/val/0/618.png,0
MURA-v1.1/data/val/0/619.png,0
MURA-v1.1/data/val/0/620.png,0
MURA-v1.1/data/val/0/621.png,0
MURA-v1.1/data/val/0/622.png,0
MURA-v1.1/data/val/0/623.png,0
MURA-v1.1/data/val/0/624.png,0
MURA-v1.1/data/val/0/625.png,0
MURA-v1.1/data/val/0/626.png,0
MURA-v1.1/data/val/0/627.png,0
MURA-v1.1/data/val/0/628.png,0
MURA-v1.1/data/val/0/629.png,0
MURA-v1.1/data/val/0/630.png,0
MURA-v1.1/data/val/0/631.png,0
MURA-v1.1/data/val/0/632.png,0
MURA-v1.1/data/val/0/633.png,0
MURA-v1.1/data/val/0/634.png,0
MURA-v1.1/data/val/0/635.png,0
MURA-v1.1/data/val/0/636.png,0
MURA-v1.1/data/val/0/637.png,0
MURA-v1.1/data/val/0/638.png,0
MURA-v1.1/data/val/0/639.png,0
MURA-v1.1/data/val/0/640.png,0
MURA-v1.1/data/val/0/641.png,0
MURA-v1.1/data/val/0/642.png,0
MURA-v1.1/data/val/0/643.png,0
MURA-v1.1/data/val/0/644.png,0
MURA-v1.1/data/val/0/645.png,0
MURA-v1.1/data/val/0/646.png,0
MURA-v1.1/data/val/0/647.png,0
MURA-v1.1/data/val/0/648.png,0
MURA-v1.1/data/val/0/649.png,0
MURA-v1.1/data/val/0/650.png,0
MURA-v1.1/data/val/0/651.png,0
MURA-v1.1/data/val/0/652.png,0
MURA-v1.1/data/val/0/653.png,0
MURA-v1.1/data/val/0/654.png,0
MURA-v1.1/data/val/0/655.png,0
MURA-v1.1/data/val/0/656.png,0
MURA-v1.1/data/val/0/657.png,0
MURA-v1.1/data/val/0/658.png,0
MURA-v1.1/data/val/1/659.png,1
MURA-v1.1/data/val/1/660.png,1
MURA-v1.1/data/val/1/661.png,1
MURA-v1.1/data/val/1/662.png,1
MURA-v1.1/data/val/1/663.png,1
MURA-v1.1/data/val/1/664.png,1
